FID,geom,projectid,plotid,kopid,plotnummer,plotnaam,jaar,euring,naam,aantal,broedcode,opmerking
ext_nat_monvogblvmtnter010021.38074,POINT (44167.050440555715 367525.2645517867),252,9856,201392,3943,Visartpolder,2021,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.38075,POINT (44865.886442420684 367938.7061214851),252,9856,201392,3943,Visartpolder,2021,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.38076,POINT (72557.98531981948 380918.41945490864),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,16,
ext_nat_monvogblvmtnter010021.38077,POINT (73061.3025756847 380557.3129321423),252,40548,194368,8881,Bath,2021,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.38078,POINT (73180.1321444371 380425.8243621323),252,40548,194368,8881,Bath,2021,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.38079,POINT (73319.12541273773 380247.8398882442),252,40548,194368,8881,Bath,2021,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.38080,POINT (73099.96623229163 380732.4234382769),252,40548,194368,8881,Bath,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38081,POINT (73068.81696328965 380467.83260637743),252,40548,194368,8881,Bath,2021,16490,Groenling,1,2,
ext_nat_monvogblvmtnter010021.38082,POINT (72606.13266560224 380849.13349182036),252,40548,194368,8881,Bath,2021,12430,Rietzanger,1,2,
ext_nat_monvogblvmtnter010021.38083,POINT (73729.81925973517 380716.33833993523),252,40548,194368,8881,Bath,2021,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.38084,POINT (73151.88793559924 380433.72657964454),252,40548,194368,8881,Bath,2021,12000,Zanglijster,1,2,
ext_nat_monvogblvmtnter010021.38085,POINT (73118.24646918013 381309.9253399923),252,40548,194368,8881,Bath,2021,12500,Bosrietzanger,1,2,
ext_nat_monvogblvmtnter010021.38086,POINT (72582.6426870448 380965.6731214925),252,40548,194368,8881,Bath,2021,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.38087,POINT (73208.59724837156 380338.98297302605),252,40548,194368,8881,Bath,2021,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.38088,POINT (73006.33293278006 380574.58325418364),252,40548,194368,8881,Bath,2021,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.38089,POINT (73096.85790794299 380817.36026374786),252,40548,194368,8881,Bath,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38090,POINT (72647.75593675791 381037.9451145208),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38091,POINT (72778.32089154766 381356.42364057055),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38092,POINT (73650.6300858716 380714.05163616413),252,40548,194368,8881,Bath,2021,3940,Fazant,1,5,
ext_nat_monvogblvmtnter010021.38093,POINT (73127.23014869915 380478.8043495019),252,40548,194368,8881,Bath,2021,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.38094,POINT (73250.41641327142 380432.1382012387),252,40548,194368,8881,Bath,2021,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.38095,POINT (72654.45048745006 380790.26901643374),252,40548,194368,8881,Bath,2021,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.38096,POINT (73489.016224976 380133.40254531614),252,40548,194368,8881,Bath,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38097,POINT (73540.75252247113 380844.4658692565),252,40548,194368,8881,Bath,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38098,POINT (73036.18922032084 380574.1008645245),252,40548,194368,8881,Bath,2021,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.38099,POINT (72587.9482553695 380894.34537074546),252,40548,194368,8881,Bath,2021,1610,Grauwe Gans,1,3,
ext_nat_monvogblvmtnter010021.38100,POINT (72576.50044306199 380954.2313344861),252,40548,194368,8881,Bath,2021,1730,Bergeend,1,16,
ext_nat_monvogblvmtnter010021.38101,POINT (72675.87686599685 381190.511059292),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,16,
ext_nat_monvogblvmtnter010021.38102,POINT (73578.6342007689 380436.8500934159),252,40548,194368,8881,Bath,2021,3940,Fazant,1,5,
ext_nat_monvogblvmtnter010021.38103,POINT (73699.97949062685 380576.7438473804),252,40548,194368,8881,Bath,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38104,POINT (72641.12961506986 381073.43297337217),252,40548,194368,8881,Bath,2021,4290,Meerkoet,1,16,
ext_nat_monvogblvmtnter010021.38105,POINT (72883.4601067011 380808.5480467472),252,40548,194368,8881,Bath,2021,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.38106,POINT (72672.69832213847 381178.6496444159),252,40548,194368,8881,Bath,2021,1700,Nijlgans,1,16,
ext_nat_monvogblvmtnter010021.38107,POINT (73078.93328552188 380470.93980904645),252,40548,194368,8881,Bath,2021,15671,Zwarte Kraai,1,13,
ext_nat_monvogblvmtnter010021.38108,POINT (72978.16550501718 381141.3130768356),252,40548,194368,8881,Bath,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38109,POINT (73103.20047888909 380470.256181646),252,40548,194368,8881,Bath,2021,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.38110,POINT (73164.41110375046 380376.92941614974),252,40548,194368,8881,Bath,2021,10840,Heggenmus,1,2,
ext_nat_monvogblvmtnter010021.38111,POINT (73243.57932702065 380934.5028379503),252,40548,194368,8881,Bath,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38112,POINT (73220.67394171651 380995.55619375146),252,40548,194368,8881,Bath,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38113,POINT (73467.9820549645 380961.7922089624),252,40548,194368,8881,Bath,2021,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.38114,POINT (72698.84663715128 381213.5516205623),252,40548,194368,8881,Bath,2021,1610,Grauwe Gans,1,3,
ext_nat_monvogblvmtnter010021.38115,POINT (72782.94453745607 381329.3385409886),252,40548,194368,8881,Bath,2021,1610,Grauwe Gans,1,3,
ext_nat_monvogblvmtnter010021.38116,POINT (72628.72899751452 381045.34023177816),252,40548,194368,8881,Bath,2021,1610,Grauwe Gans,1,16,
ext_nat_monvogblvmtnter010021.38117,POINT (72584.14143323404 380966.021071773),252,40548,194368,8881,Bath,2021,1820,Krakeend,1,3,
ext_nat_monvogblvmtnter010021.38118,POINT (73634.87647013243 380384.97288471577),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38119,POINT (72705.80777286514 380826.6665862947),252,40548,194368,8881,Bath,2021,3670,Patrijs,1,2,
ext_nat_monvogblvmtnter010021.38120,POINT (73185.23929189777 380372.1254753625),252,40548,194368,8881,Bath,2021,7240,Koekoek,1,2,
ext_nat_monvogblvmtnter010021.38121,POINT (73010.29843538279 380531.56285566307),252,40548,194368,8881,Bath,2021,15490,Ekster,1,13,
ext_nat_monvogblvmtnter010021.38122,POINT (73494.52884269175 380734.2861002242),252,40548,194368,8881,Bath,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38123,POINT (72616.01569362794 380779.353969396),252,40548,194368,8881,Bath,2021,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.38124,POINT (72633.55728277372 380857.6061531593),252,40548,194368,8881,Bath,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38125,POINT (73119.75234936515 380974.38992726343),252,40548,194368,8881,Bath,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38126,POINT (73501.68498719954 380168.8639237151),252,40548,194368,8881,Bath,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38127,POINT (72686.23117409194 380894.9349592248),252,40548,194368,8881,Bath,2021,3940,Fazant,1,5,
ext_nat_monvogblvmtnter010021.38128,POINT (73274.8717048679 380281.6912777692),252,40548,194368,8881,Bath,2021,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.38129,POINT (73136.7836052 380793.26051732537),252,40548,194368,8881,Bath,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38130,POINT (73412.34286377729 381030.07167569414),252,40548,194368,8881,Bath,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38131,POINT (73777.04571254845 380681.7015514526),252,40548,194368,8881,Bath,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38132,POINT (73421.09351688334 380645.7128237021),252,40548,194368,8881,Bath,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38133,POINT (73405.57442184928 380794.88757181703),252,40548,194368,8881,Bath,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38134,POINT (73339.74459530268 380230.0076523892),252,40548,194368,8881,Bath,2021,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.38135,POINT (73016.40131887038 380735.63461349806),252,40548,194368,8881,Bath,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38136,POINT (73363.20004149614 380202.82104882813),252,40548,194368,8881,Bath,2021,12760,Tuinfluiter,1,2,
ext_nat_monvogblvmtnter010021.38137,POINT (73324.91131041724 380236.20396417147),252,40548,194368,8881,Bath,2021,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.38138,POINT (73027.86520709372 380520.99262928433),252,40548,194368,8881,Bath,2021,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.38139,POINT (73457.88574460418 380147.6798311622),252,40548,194368,8881,Bath,2021,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.38140,POINT (72956.99181804247 380570.5406217203),252,40548,194368,8881,Bath,2021,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.38141,POINT (72689.55869057158 381187.57074248145),252,40548,194368,8881,Bath,2021,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.38142,POINT (72988.49554336985 380587.9382189009),252,40548,194368,8881,Bath,2021,14640,Koolmees,1,13,
ext_nat_monvogblvmtnter010021.38143,POINT (73391.14456620102 380190.26309597626),252,40548,194368,8881,Bath,2021,10840,Heggenmus,1,2,
ext_nat_monvogblvmtnter010021.38144,POINT (73447.19623410067 380185.96959464764),252,40548,194368,8881,Bath,2021,16490,Groenling,1,2,
ext_nat_monvogblvmtnter010021.38145,POINT (73060.34530880433 380505.2651327139),252,40548,194368,8881,Bath,2021,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.38146,POINT (73102.29001766354 380458.51737617736),252,40548,194368,8881,Bath,2021,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.38147,POINT (72824.74474898627 380794.95414406684),252,40548,194368,8881,Bath,2021,4930,Kievit,1,2,
ext_nat_monvogblvmtnter010021.38148,POINT (72876.74862890084 380686.88598110795),252,40548,194368,8881,Bath,2021,4930,Kievit,1,2,
ext_nat_monvogblvmtnter010021.38149,POINT (72941.27518707541 380614.3566399046),252,40548,194368,8881,Bath,2021,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.38150,POINT (72646.44551448515 381047.66596423136),252,40548,194368,8881,Bath,2021,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.38151,POINT (72608.87772985036 380777.25164133246),252,40548,194368,8881,Bath,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38152,POINT (73467.59367724265 380179.25281960313),252,40548,194368,8881,Bath,2021,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.38153,POINT (72655.06021476525 380865.37469677627),252,40548,194368,8881,Bath,2021,18770,Rietgors,1,2,
ext_nat_monvogblvmtnter010021.38154,POINT (50163.682911613476 362234.6332961783),252,34185,201394,7573,Canisvliet buiten polder,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38155,POINT (50671.35368589862 362170.0025200053),252,34185,201394,7573,Canisvliet buiten polder,2021,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.38156,POINT (50431.7718900341 362132.40943763976),252,34185,201394,7573,Canisvliet buiten polder,2021,3670,Patrijs,1,5,
ext_nat_monvogblvmtnter010021.38157,POINT (50356.51326864229 362566.8453644609),252,34185,201394,7573,Canisvliet buiten polder,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38158,POINT (50076.8855735244 362260.0682852684),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38159,POINT (50592.601691151125 362592.87153897726),252,34185,201394,7573,Canisvliet buiten polder,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38160,POINT (50473.92465627169 362727.4793412028),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38161,POINT (50298.36478397742 362561.72981883487),252,34185,201394,7573,Canisvliet buiten polder,2021,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.38162,POINT (50446.19884378539 362410.5074354922),252,34185,201394,7573,Canisvliet buiten polder,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38163,POINT (50144.34911282238 362412.00288892107),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38164,POINT (50007.1659897082 362278.395198727),252,34185,201394,7573,Canisvliet buiten polder,2021,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.38858,POINT (27078.210079152806 392562.198674158),252,40550,196735,8883,Krommenhoeke,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38165,POINT (50677.43412623217 362300.32328981627),252,34185,201394,7573,Canisvliet buiten polder,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38166,POINT (50309.39084705565 361895.25716155575),252,34185,201394,7573,Canisvliet buiten polder,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38167,POINT (50232.976786332714 362261.6012173577),252,34185,201394,7573,Canisvliet buiten polder,2021,4930,Kievit,1,15,
ext_nat_monvogblvmtnter010021.38168,POINT (50329.13028941548 362564.5805996752),252,34185,201394,7573,Canisvliet buiten polder,2021,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.38169,POINT (50201.26421547933 361885.5183607747),252,34185,201394,7573,Canisvliet buiten polder,2021,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.38170,POINT (50259.02400733522 362216.2177455644),252,34185,201394,7573,Canisvliet buiten polder,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38171,POINT (50601.06466090557 362816.1083854749),252,34185,201394,7573,Canisvliet buiten polder,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38172,POINT (50742.0682769721 362675.7030665722),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38173,POINT (50632.92095728847 362761.644535314),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38174,POINT (50509.46496313444 362734.2783075889),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38175,POINT (50356.15832235437 362567.0153446832),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38176,POINT (50481.200180551416 362379.08760679164),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38177,POINT (50718.70978517059 362706.0766892825),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38178,POINT (50350.16572899002 362567.13836776256),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38179,POINT (49953.13447034429 362210.55215844593),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38180,POINT (49791.42080297999 362073.36045760475),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38181,POINT (50827.85971591601 362620.1361956928),252,34185,201394,7573,Canisvliet buiten polder,2021,11390,Roodborsttapuit,1,16,
ext_nat_monvogblvmtnter010021.38182,POINT (50144.3974761666 362414.3541244219),252,34185,201394,7573,Canisvliet buiten polder,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38183,POINT (50314.86642214726 362561.39090338885),252,34185,201394,7573,Canisvliet buiten polder,2021,18770,Rietgors,1,2,
ext_nat_monvogblvmtnter010021.38184,POINT (50307.34725736425 362379.6653203514),252,34185,201394,7573,Canisvliet buiten polder,2021,4930,Kievit,1,15,
ext_nat_monvogblvmtnter010021.38185,POINT (50305.014964986025 362266.1005619939),252,34185,201394,7573,Canisvliet buiten polder,2021,4930,Kievit,1,15,
ext_nat_monvogblvmtnter010021.38186,POINT (49927.090473254444 362169.48591740243),252,34185,201394,7573,Canisvliet buiten polder,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38187,POINT (50497.59130133453 362447.51578825235),252,34185,201394,7573,Canisvliet buiten polder,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38188,POINT (32645.060754458595 374807.03189194546),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38189,POINT (32753.81850302058 374852.14303709543),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,4290,Meerkoet,1,3,
ext_nat_monvogblvmtnter010021.38190,POINT (33690.77450793533 375011.64918558707),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.38191,POINT (33211.16987038635 374966.4462888924),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.38192,POINT (33191.13766651455 373881.01719475456),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,15490,Ekster,1,2,
ext_nat_monvogblvmtnter010021.38193,POINT (33267.24807390204 374935.272918071),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,9920,Boerenzwaluw,4,13,
ext_nat_monvogblvmtnter010021.38194,POINT (32811.85339818953 373782.71071935963),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38195,POINT (33612.11916732465 373972.38616288046),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.38196,POINT (32781.437872150986 374881.3088812657),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.38197,POINT (33063.35567154827 374415.1319551056),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38198,POINT (32980.474824428835 374700.5248426153),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38199,POINT (32994.995235857394 374184.0716951118),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38200,POINT (33118.52351775445 374470.49047786614),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.38201,POINT (33254.82016628921 374416.50810562994),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.38202,POINT (32845.853612033825 374786.9040631885),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.38203,POINT (33402.5731426494 375085.5001737244),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38204,POINT (33095.81605344193 375003.6538137739),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.38205,POINT (33202.237921087886 373870.5465734385),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.38206,POINT (33139.23339898704 374186.5742846943),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38207,POINT (32564.114186422245 374256.0555334074),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.38208,POINT (32792.46227587544 374842.26440565236),252,40570,201396,8890,Sint Pieterspolder Driewegen,2021,16600,Kneu,1,2,
